timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1763076649793.00,989,HTTP Request,200,OK,Thread Group 1-10,text,TRUE,,225,137,6,6,http://localhost:7071/api/DS_httpTrigger,989,0,0
1763076650288.00,995,HTTP Request,200,OK,Thread Group 1-2,text,TRUE,,225,137,6,6,http://localhost:7071/api/DS_httpTrigger,995,0,0
1763076650783.00,1040,HTTP Request,200,OK,Thread Group 1-10,text,TRUE,,225,137,5,5,http://localhost:7071/api/DS_httpTrigger,1040,0,0
1763076641115.00,11364,HTTP Request,200,OK,Thread Group 1-6,text,TRUE,,225,137,5,5,http://localhost:7071/api/DS_httpTrigger,11364,0,0
1763076646697.00,6315,HTTP Request,200,OK,Thread Group 1-1,text,TRUE,,225,137,5,5,http://localhost:7071/api/DS_httpTrigger,6314,0,0
1763076652478.00,1048,HTTP Request,200,OK,Thread Group 1-6,text,TRUE,,225,137,4,4,http://localhost:7071/api/DS_httpTrigger,1048,0,0
1763076616528.00,37542,HTTP Request,200,OK,Thread Group 1-8,text,TRUE,,225,137,3,3,http://localhost:7071/api/DS_httpTrigger,37542,0,0
1763076651823.00,2744,HTTP Request,200,OK,Thread Group 1-10,text,TRUE,,225,137,3,3,http://localhost:7071/api/DS_httpTrigger,2744,0,0
1763076654070.00,1053,HTTP Request,200,OK,Thread Group 1-8,text,TRUE,,225,137,3,3,http://localhost:7071/api/DS_httpTrigger,1053,0,0
1763076654568.00,1051,HTTP Request,200,OK,Thread Group 1-10,text,TRUE,,225,137,3,3,http://localhost:7071/api/DS_httpTrigger,1051,0,0
1763076655124.00,989,HTTP Request,200,OK,Thread Group 1-8,text,TRUE,,225,137,2,2,http://localhost:7071/api/DS_httpTrigger,989,0,0
1763076646222.00,10412,HTTP Request,200,OK,Thread Group 1-4,text,TRUE,,225,137,2,2,http://localhost:7071/api/DS_httpTrigger,10412,0,0
1763076656113.00,1015,HTTP Request,200,OK,Thread Group 1-8,text,TRUE,,225,137,2,2,http://localhost:7071/api/DS_httpTrigger,1014,0,0
1763076656634.00,1004,HTTP Request,200,OK,Thread Group 1-4,text,TRUE,,225,137,2,2,http://localhost:7071/api/DS_httpTrigger,1004,0,0
1763076657128.00,1042,HTTP Request,200,OK,Thread Group 1-8,text,TRUE,,225,137,2,2,http://localhost:7071/api/DS_httpTrigger,1042,0,0
1763076657638.00,1023,HTTP Request,200,OK,Thread Group 1-4,text,TRUE,,225,137,2,2,http://localhost:7071/api/DS_httpTrigger,1023,0,0
1763076658170.00,1001,HTTP Request,200,OK,Thread Group 1-8,text,TRUE,,225,137,2,2,http://localhost:7071/api/DS_httpTrigger,1001,0,0
1763076658661.00,1051,HTTP Request,200,OK,Thread Group 1-4,text,TRUE,,225,137,2,2,http://localhost:7071/api/DS_httpTrigger,1051,0,0
1763076659172.00,1030,HTTP Request,200,OK,Thread Group 1-8,text,TRUE,,225,137,2,2,http://localhost:7071/api/DS_httpTrigger,1030,0,0
1763076659713.00,981,HTTP Request,200,OK,Thread Group 1-4,text,TRUE,,225,137,2,2,http://localhost:7071/api/DS_httpTrigger,981,0,0
1763076660203.00,1022,HTTP Request,200,OK,Thread Group 1-8,text,TRUE,,225,137,2,2,http://localhost:7071/api/DS_httpTrigger,1022,0,0
1763076660694.00,1068,HTTP Request,200,OK,Thread Group 1-4,text,TRUE,,225,137,2,2,http://localhost:7071/api/DS_httpTrigger,1068,0,0
1763076661225.00,1057,HTTP Request,200,OK,Thread Group 1-8,text,TRUE,,225,137,2,2,http://localhost:7071/api/DS_httpTrigger,1057,0,0
1763076661771.00,1000,HTTP Request,200,OK,Thread Group 1-4,text,TRUE,,225,137,1,1,http://localhost:7071/api/DS_httpTrigger,1000,0,0
