timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1763080302959,5219,HTTP Request,200,OK,Thread Group 1-5,text,TRUE,,227,168,6,6,http://localhost:7071/api/DS_httpTrigger?sensor_count=100&batch_size=10,5219,0,0
1763080305659,5257,HTTP Request,200,OK,Thread Group 1-10,text,TRUE,,227,168,6,6,http://localhost:7071/api/DS_httpTrigger?sensor_count=100&batch_size=10,5257,0,0
1763080308179,5256,HTTP Request,200,OK,Thread Group 1-5,text,TRUE,,227,168,6,6,http://localhost:7071/api/DS_httpTrigger?sensor_count=100&batch_size=10,5256,0,0
1763080310917,5245,HTTP Request,200,OK,Thread Group 1-10,text,TRUE,,227,168,6,6,http://localhost:7071/api/DS_httpTrigger?sensor_count=100&batch_size=10,5245,0,0
1763080313436,5326,HTTP Request,200,OK,Thread Group 1-5,text,TRUE,,227,168,6,6,http://localhost:7071/api/DS_httpTrigger?sensor_count=100&batch_size=10,5326,0,0
1763080316162,5482,HTTP Request,200,OK,Thread Group 1-10,text,TRUE,,227,168,6,6,http://localhost:7071/api/DS_httpTrigger?sensor_count=100&batch_size=10,5482,0,0
1763080318762,5414,HTTP Request,200,OK,Thread Group 1-5,text,TRUE,,227,168,5,5,http://localhost:7071/api/DS_httpTrigger?sensor_count=100&batch_size=10,5414,0,0
1763080151381,175251,HTTP Request,200,OK,Thread Group 1-6,text,TRUE,,227,168,5,5,http://localhost:7071/api/DS_httpTrigger?sensor_count=100&batch_size=10,175251,0,1
1763080292578,36851,HTTP Request,200,OK,Thread Group 1-9,text,TRUE,,227,168,5,5,http://localhost:7071/api/DS_httpTrigger?sensor_count=100&batch_size=10,36851,0,0
1763080326633,5505,HTTP Request,200,OK,Thread Group 1-6,text,TRUE,,227,168,5,5,http://localhost:7071/api/DS_httpTrigger?sensor_count=100&batch_size=10,5505,0,2
1763080329430,5495,HTTP Request,200,OK,Thread Group 1-9,text,TRUE,,227,168,5,5,http://localhost:7071/api/DS_httpTrigger?sensor_count=100&batch_size=10,5495,0,1
1763080332139,5731,HTTP Request,200,OK,Thread Group 1-6,text,TRUE,,227,168,5,5,http://localhost:7071/api/DS_httpTrigger?sensor_count=100&batch_size=10,5731,0,0
1763080334926,6267,HTTP Request,200,OK,Thread Group 1-9,text,TRUE,,227,168,5,5,http://localhost:7071/api/DS_httpTrigger?sensor_count=100&batch_size=10,6267,0,0
1763080337871,6099,HTTP Request,200,OK,Thread Group 1-6,text,TRUE,,227,168,5,5,http://localhost:7071/api/DS_httpTrigger?sensor_count=100&batch_size=10,6099,0,0
1763080341192,5595,HTTP Request,200,OK,Thread Group 1-9,text,TRUE,,227,168,5,5,http://localhost:7071/api/DS_httpTrigger?sensor_count=100&batch_size=10,5595,0,0
1763080343969,5500,HTTP Request,200,OK,Thread Group 1-6,text,TRUE,,227,168,5,5,http://localhost:7071/api/DS_httpTrigger?sensor_count=100&batch_size=10,5500,0,0
1763080346787,5448,HTTP Request,200,OK,Thread Group 1-9,text,TRUE,,227,168,5,5,http://localhost:7071/api/DS_httpTrigger?sensor_count=100&batch_size=10,5448,0,0
1763080349469,5436,HTTP Request,200,OK,Thread Group 1-6,text,TRUE,,227,168,5,5,http://localhost:7071/api/DS_httpTrigger?sensor_count=100&batch_size=10,5436,0,0
1763080352236,5420,HTTP Request,200,OK,Thread Group 1-9,text,TRUE,,227,168,5,5,http://localhost:7071/api/DS_httpTrigger?sensor_count=100&batch_size=10,5420,0,0
1763080354906,5448,HTTP Request,200,OK,Thread Group 1-6,text,TRUE,,227,168,5,5,http://localhost:7071/api/DS_httpTrigger?sensor_count=100&batch_size=10,5448,0,0
1763080357656,5443,HTTP Request,200,OK,Thread Group 1-9,text,TRUE,,227,168,5,5,http://localhost:7071/api/DS_httpTrigger?sensor_count=100&batch_size=10,5443,0,0
1763080360356,5441,HTTP Request,200,OK,Thread Group 1-6,text,TRUE,,227,168,4,4,http://localhost:7071/api/DS_httpTrigger?sensor_count=100&batch_size=10,5441,0,0
1763080180491,188122,HTTP Request,200,OK,Thread Group 1-7,text,TRUE,,227,168,4,4,http://localhost:7071/api/DS_httpTrigger?sensor_count=100&batch_size=10,188122,0,0
1763080151793,219481,HTTP Request,200,OK,Thread Group 1-8,text,TRUE,,227,168,4,4,http://localhost:7071/api/DS_httpTrigger?sensor_count=100&batch_size=10,219481,0,1
1763080365796,8214,HTTP Request,200,OK,Thread Group 1-6,text,TRUE,,227,168,4,4,http://localhost:7071/api/DS_httpTrigger?sensor_count=100&batch_size=10,8214,0,0
1763080371274,5130,HTTP Request,200,OK,Thread Group 1-8,text,TRUE,,227,168,4,4,http://localhost:7071/api/DS_httpTrigger?sensor_count=100&batch_size=10,5129,0,1
1763080324177,54946,HTTP Request,200,OK,Thread Group 1-5,text,TRUE,,227,168,4,4,http://localhost:7071/api/DS_httpTrigger?sensor_count=100&batch_size=10,54946,0,0
1763080376404,5125,HTTP Request,200,OK,Thread Group 1-8,text,TRUE,,227,168,4,4,http://localhost:7071/api/DS_httpTrigger?sensor_count=100&batch_size=10,5125,0,0
1763080379123,5162,HTTP Request,200,OK,Thread Group 1-5,text,TRUE,,227,168,4,4,http://localhost:7071/api/DS_httpTrigger?sensor_count=100&batch_size=10,5162,0,1
1763080368614,18389,HTTP Request,200,OK,Thread Group 1-7,text,TRUE,,227,168,4,4,http://localhost:7071/api/DS_httpTrigger?sensor_count=100&batch_size=10,18389,0,1
1763080384285,5423,HTTP Request,200,OK,Thread Group 1-5,text,TRUE,,227,168,4,4,http://localhost:7071/api/DS_httpTrigger?sensor_count=100&batch_size=10,5423,0,0
1763080387003,5371,HTTP Request,200,OK,Thread Group 1-7,text,TRUE,,227,168,4,4,http://localhost:7071/api/DS_httpTrigger?sensor_count=100&batch_size=10,5371,0,0
1763080374010,21169,HTTP Request,200,OK,Thread Group 1-6,text,TRUE,,227,168,4,4,http://localhost:7071/api/DS_httpTrigger?sensor_count=100&batch_size=10,21169,0,0
